Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
COBU420,All Men's,Shoe,The Court - Light Pink,9 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU425,All Men's,Shoe,The Court - Light Pink,9.5 Light Pink,179.00,Yes,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU430,All Men's,Shoe,The Court - Light Pink,10 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU435,All Men's,Shoe,The Court - Light Pink,10.5 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU440,All Men's,Shoe,The Court - Light Pink,11 Light Pink,179.00,Yes,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU445,All Men's,Shoe,The Court - Light Pink,11.5 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU450,All Men's,Shoe,The Court - Light Pink,12 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU460,All Men's,Shoe,The Court - Light Pink,13 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COBU470,All Men's,Shoe,The Court - Light Pink,14 Light Pink,179.00,No,https://www.greats.com/products/the-court-light-pink,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-LightPink-COBU-Product-101.jpg?v=1560783335,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG400,All Men's,Shoe,The Court - Grey,7 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG410,All Men's,Shoe,The Court - Grey,8 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG415,All Men's,Shoe,The Court - Grey,8.5 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG420,All Men's,Shoe,The Court - Grey,9 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG425,All Men's,Shoe,The Court - Grey,9.5 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG430,All Men's,Shoe,The Court - Grey,10 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG435,All Men's,Shoe,The Court - Grey,10.5 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG440,All Men's,Shoe,The Court - Grey,11 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG445,All Men's,Shoe,The Court - Grey,11.5 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG450,All Men's,Shoe,The Court - Grey,12 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG460,All Men's,Shoe,The Court - Grey,13 Grey,179.00,Yes,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
COGG470,All Men's,Shoe,The Court - Grey,14 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"The Court is inspired by classic basketball heritage and is handmade in Italy by world renowned craftsmen using locally sourced premium Italian leather and luxurious suede accents for broken-in comfort. <br><br>The inside is lined with the same soft leather, making socks optional. The Court is lasted on top of an all-rubber Margom outsole to maximize comfort."
RCWP400,All Men's,Shoe,The Royale Remix - Blanco,7 White,159.00,No,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP410,All Men's,Shoe,The Royale Remix - Blanco,8 White,159.00,No,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP415,All Men's,Shoe,The Royale Remix - Blanco,8.5 White,159.00,No,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP420,All Men's,Shoe,The Royale Remix - Blanco,9 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP425,All Men's,Shoe,The Royale Remix - Blanco,9.5 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP430,All Men's,Shoe,The Royale Remix - Blanco,10 White,159.00,No,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP435,All Men's,Shoe,The Royale Remix - Blanco,10.5 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP440,All Men's,Shoe,The Royale Remix - Blanco,11 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP445,All Men's,Shoe,The Royale Remix - Blanco,11.5 White,159.00,No,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP450,All Men's,Shoe,The Royale Remix - Blanco,12 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP460,All Men's,Shoe,The Royale Remix - Blanco,13 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCWP470,All Men's,Shoe,The Royale Remix - Blanco,14 White,159.00,Yes,https://www.greats.com/products/the-royale-remix-blanco,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Blanco-RCWP-Product-101.jpg?v=1561143431,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCBP400,All Men's,Shoe,The Royale Remix - Nero,7 Black,159.00,No,https://www.greats.com/products/the-royale-remix-nero,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Nero-RCBP-Product-101.jpg?v=1561143343,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCBP410,All Men's,Shoe,The Royale Remix - Nero,8 Black,159.00,No,https://www.greats.com/products/the-royale-remix-nero,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Nero-RCBP-Product-101.jpg?v=1561143343,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCBP415,All Men's,Shoe,The Royale Remix - Nero,8.5 Black,159.00,Yes,https://www.greats.com/products/the-royale-remix-nero,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Nero-RCBP-Product-101.jpg?v=1561143343,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
RCBP420,All Men's,Shoe,The Royale Remix - Nero,9 Black,159.00,Yes,https://www.greats.com/products/the-royale-remix-nero,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Royale-Remix-Nero-RCBP-Product-101.jpg?v=1561143343,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.\n\nThis seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple leather and breathable mesh, making socks optional. ""}' data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":2,""11"":4,""12"":0,""15"":""arial,sans,sans-serif""}'>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials.<br><br>This seasonal style features durable ballistic nylon for year-round wear. The inside is lined with supple perforated leather, making socks optional. </span></p>"
